dataset_index,EVENT,split,source_data_path,is_overfit_selected,is_overfit_train,is_overfit_dev,is_overfit_test,Latitude,Longitude,DEPTH,Magnitude,Origin_Time(JST),n_station_rows
0,20240101220300,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.323,136.937,13.0,4.2,2024/01/01 22:03:00,58
0,20240101220600,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.373,136.838,9.0,3.4,2024/01/01 22:06:00,4
0,20240101220800,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.212,136.765,0.0,3.7,2024/01/01 22:08:00,9
0,20240101221000,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.397,137.062,9.0,4.4,2024/01/01 22:10:00,3
0,20240101221100,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.133,136.698,2.0,3.1,2024/01/01 22:11:00,78
0,20240101221400,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.445,137.168,13.0,3.5,2024/01/01 22:14:00,15
0,20240101221700,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.373,137.005,7.0,3.5,2024/01/01 22:17:00,9
0,20240101222800,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.118,136.652,9.0,3.8,2024/01/01 22:28:00,22
0,20240101223000,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.395,136.923,0.0,3.2,2024/01/01 22:30:00,5
0,20240101223600,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.518,137.323,9.0,3.8,2024/01/01 22:36:00,12
0,20240101224000,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.502,137.028,15.0,3.0,2024/01/01 22:40:00,11
0,20240101225600,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.203,136.752,0.0,3.6,2024/01/01 22:56:00,15
0,20240101230000,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.303,136.88,13.0,3.9,2024/01/01 23:00:00,24
0,20240101230100,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.388,137.003,3.0,3.6,2024/01/01 23:01:00,4
0,20240101230300,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.723,137.608,18.0,4.4,2024/01/01 23:03:00,75
0,20240101230600,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.393,137.065,10.0,3.8,2024/01/01 23:06:00,12
0,20240101230800,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.318,136.917,12.0,3.7,2024/01/01 23:08:00,13
0,20240101231200,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.55,137.218,0.0,3.2,2024/01/01 23:12:00,6
0,20240101231900,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.537,137.328,8.0,4.2,2024/01/01 23:19:00,32
0,20240101232100,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.138,136.642,3.0,3.2,2024/01/01 23:21:00,3
0,20240101232400,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.217,136.717,4.0,3.1,2024/01/01 23:24:00,9
0,20240101232800,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.38,136.97,8.0,3.0,2024/01/01 23:28:00,6
0,20240101233000,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.198,136.69,6.0,4.3,2024/01/01 23:30:00,51
0,20240101233500,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.147,136.658,0.0,3.3,2024/01/01 23:35:00,6
0,20240101235000,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.365,136.988,7.0,3.8,2024/01/01 23:50:00,17
0,20240101235400,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.147,136.638,6.0,3.3,2024/01/01 23:54:00,8
0,20240101235800,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.492,137.317,10.0,3.7,2024/01/01 23:58:00,17
0,20240102000100,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.485,137.262,12.0,3.2,2024/01/02 00:01:00,7
0,20240102000800,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.505,137.295,10.0,4.3,2024/01/02 00:08:00,41
0,20240102000900,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.4,136.922,0.0,3.1,2024/01/02 00:09:00,4
0,20240102001400,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.545,137.205,7.0,3.6,2024/01/02 00:14:00,10
0,20240102002400,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.212,136.607,0.0,3.9,2024/01/02 00:24:00,16
0,20240102002800,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.587,137.445,13.0,3.2,2024/01/02 00:28:00,5
0,20240102005200,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.123,136.623,7.0,3.5,2024/01/02 00:52:00,5
0,20240102005700,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.377,136.883,8.0,3.6,2024/01/02 00:57:00,9
0,20240102010100,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.38,136.875,8.0,3.6,2024/01/02 01:01:00,13
0,20240102011500,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.373,136.938,11.0,3.9,2024/01/02 01:15:00,20
0,20240102012500,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.38,136.58,7.0,3.7,2024/01/02 01:25:00,5
0,20240102012900,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.505,137.213,13.0,3.4,2024/01/02 01:29:00,9
0,20240102013400,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.798,137.683,21.0,3.4,2024/01/02 01:34:00,10
0,20240102014300,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.55,137.367,13.0,4.1,2024/01/02 01:43:00,34
0,20240102014600,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.453,137.278,12.0,3.2,2024/01/02 01:46:00,8
0,20240102015500,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.367,137.075,10.0,4.1,2024/01/02 01:55:00,47
0,20240102015800,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.548,137.275,0.0,3.5,2024/01/02 01:58:00,5
0,20240102020000,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.183,136.683,9.0,3.8,2024/01/02 02:00:00,24
0,20240102020600,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.387,136.733,7.0,3.8,2024/01/02 02:06:00,8
0,20240102021600,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.392,136.888,10.0,3.0,2024/01/02 02:16:00,3
0,20240102021800,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.388,136.863,0.0,3.3,2024/01/02 02:18:00,5
0,20240102022900,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.37,136.935,11.0,3.7,2024/01/02 02:29:00,19
0,20240102023200,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.142,136.695,4.0,3.0,2024/01/02 02:32:00,5
0,20240102023300,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.637,137.425,11.0,4.6,2024/01/02 02:33:00,92
0,20240102024700,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.158,136.772,5.0,3.2,2024/01/02 02:47:00,7
0,20240102024800,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.862,137.82,18.0,4.2,2024/01/02 02:48:00,29
0,20240102025200,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.218,136.74,5.0,4.2,2024/01/02 02:52:00,36
0,20240102025300,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.512,137.192,8.0,3.4,2024/01/02 02:53:00,9
0,20240102030100,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.247,136.692,7.0,3.9,2024/01/02 03:01:00,28
0,20240102030600,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.368,136.853,10.0,3.4,2024/01/02 03:06:00,10
0,20240102032000,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.468,137.295,11.0,3.0,2024/01/02 03:20:00,9
0,20240102032300,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.195,136.752,10.0,3.1,2024/01/02 03:23:00,9
0,20240102032700,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.388,137.0,5.0,3.2,2024/01/02 03:27:00,10
0,20240102032900,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.143,136.743,2.0,3.9,2024/01/02 03:29:00,16
0,20240102033200,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.168,136.68,7.0,3.0,2024/01/02 03:32:00,7
0,20240102033400,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.363,136.955,10.0,4.0,2024/01/02 03:34:00,21
0,20240102034700,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,36.963,136.752,9.0,3.9,2024/01/02 03:47:00,27
0,20240102035400,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.183,136.758,1.0,3.4,2024/01/02 03:54:00,10
0,20240102035700,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.15,136.692,6.0,3.0,2024/01/02 03:57:00,6
0,20240102040200,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.315,136.827,11.0,4.0,2024/01/02 04:02:00,23
0,20240102040500,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.457,137.142,10.0,4.0,2024/01/02 04:05:00,28
0,20240102040600,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.393,136.91,2.0,3.5,2024/01/02 04:06:00,3
0,20240102041500,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.125,136.637,8.0,3.1,2024/01/02 04:15:00,4
0,20240102042400,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.547,137.373,8.0,3.5,2024/01/02 04:24:00,8
0,20240102042700,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.072,136.575,9.0,4.7,2024/01/02 04:27:00,80
0,20240102044200,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.257,136.677,12.0,4.9,2024/01/02 04:42:00,152
0,20240102044400,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.083,136.54,8.0,3.6,2024/01/02 04:44:00,10
0,20240102044900,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.385,137.05,11.0,4.1,2024/01/02 04:49:00,14
0,20240102045500,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.377,136.955,11.0,3.6,2024/01/02 04:55:00,13
0,20240102050300,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.33,136.997,12.0,3.9,2024/01/02 05:03:00,23
0,20240102051800,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.122,136.683,6.0,3.5,2024/01/02 05:18:00,7
0,20240102052100,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.167,136.665,11.0,3.9,2024/01/02 05:21:00,17
0,20240102052300,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.395,136.883,0.0,3.0,2024/01/02 05:23:00,4
0,20240102052700,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.382,136.743,3.0,3.4,2024/01/02 05:27:00,5
0,20240102055600,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.373,137.155,12.0,3.6,2024/01/02 05:56:00,12
0,20240102061300,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.382,136.89,7.0,3.1,2024/01/02 06:13:00,7
0,20240102063000,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.337,136.757,10.0,3.7,2024/01/02 06:30:00,10
0,20240102063300,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.178,136.698,10.0,3.1,2024/01/02 06:33:00,3
0,20240102063400,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.35,136.905,12.0,4.2,2024/01/02 06:34:00,52
0,20240102064700,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.435,137.015,3.0,3.7,2024/01/02 06:47:00,9
0,20240102065300,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.562,137.615,20.0,4.2,2024/01/02 06:53:00,29
0,20240102070900,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.375,136.953,11.0,3.7,2024/01/02 07:09:00,15
0,20240102071300,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.32,136.923,11.0,4.5,2024/01/02 07:13:00,85
0,20240102072500,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.417,136.93,0.0,3.1,2024/01/02 07:25:00,4
0,20240102072700,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.417,137.002,6.0,4.3,2024/01/02 07:27:00,17
0,20240102073700,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.498,137.277,13.0,4.2,2024/01/02 07:37:00,30
0,20240102074000,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.2,136.687,5.0,3.6,2024/01/02 07:40:00,12
0,20240102074200,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.342,136.965,12.0,3.2,2024/01/02 07:42:00,6
0,20240102081500,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.49,137.303,11.0,3.6,2024/01/02 08:15:00,8
0,20240102082100,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.372,137.018,13.0,3.5,2024/01/02 08:21:00,15
0,20240102083500,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.185,136.743,0.0,3.3,2024/01/02 08:35:00,9
0,20240102084200,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.355,136.927,11.0,3.8,2024/01/02 08:42:00,15
0,20240102084700,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.397,136.903,7.0,3.1,2024/01/02 08:47:00,3
0,20240102085400,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.108,136.613,6.0,3.4,2024/01/02 08:54:00,10
0,20240102085800,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.377,136.985,9.0,3.0,2024/01/02 08:58:00,5
0,20240102090100,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.39,136.882,7.0,4.1,2024/01/02 09:01:00,16
0,20240102091300,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.493,137.287,12.0,3.6,2024/01/02 09:13:00,3
0,20240102091400,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.435,137.21,14.0,4.5,2024/01/02 09:14:00,87
0,20240102091500,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.5,137.267,9.0,3.2,2024/01/02 09:15:00,5
0,20240102095500,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.212,136.835,12.0,3.7,2024/01/02 09:55:00,24
0,20240102095900,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.155,136.748,7.0,3.4,2024/01/02 09:59:00,13
0,20240102101700,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.222,136.722,10.0,5.6,2024/01/02 10:17:00,287
0,20240102110300,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.127,136.708,1.0,3.7,2024/01/02 11:03:00,4
0,20240102110400,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.227,136.812,10.0,3.4,2024/01/02 11:04:00,5
0,20240102110500,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.363,137.085,11.0,4.0,2024/01/02 11:05:00,44
0,20240102111600,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.493,137.247,11.0,3.8,2024/01/02 11:16:00,15
0,20240102111900,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.198,136.745,7.0,4.0,2024/01/02 11:19:00,24
0,20240102114100,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.453,137.13,11.0,3.9,2024/01/02 11:41:00,15
0,20240102130900,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.457,137.168,12.0,3.6,2024/01/02 13:09:00,10
0,20240102134100,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.487,137.275,12.0,3.0,2024/01/02 13:41:00,10
0,20240102134300,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.33,136.905,11.0,3.7,2024/01/02 13:43:00,9
0,20240102135400,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.2,136.688,0.0,3.1,2024/01/02 13:54:00,5
0,20240102140200,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.375,136.785,7.0,4.4,2024/01/02 14:02:00,18
0,20240102150100,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.378,136.86,6.0,3.5,2024/01/02 15:01:00,6
0,20240102150200,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.79,137.752,20.0,4.1,2024/01/02 15:02:00,48
0,20240102153500,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.37,136.892,0.0,3.2,2024/01/02 15:35:00,6
0,20240102155700,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.198,136.697,6.0,4.5,2024/01/02 15:57:00,73
0,20240102164100,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.558,137.375,10.0,3.6,2024/01/02 16:41:00,4
0,20240102164500,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.163,136.702,3.0,3.0,2024/01/02 16:45:00,5
0,20240102171300,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.138,136.633,6.0,4.6,2024/01/02 17:13:00,79
0,20240102175600,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.292,136.76,7.0,3.8,2024/01/02 17:56:00,12
0,20240102180700,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.182,136.74,4.0,3.0,2024/01/02 18:07:00,5
0,20240102182900,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.458,137.257,13.0,4.3,2024/01/02 18:29:00,42
0,20240102184600,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.365,137.113,10.0,3.6,2024/01/02 18:46:00,21
0,20240102185000,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.742,137.588,18.0,4.3,2024/01/02 18:50:00,37
0,20240102185900,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.202,136.642,1.0,3.6,2024/01/02 18:59:00,8
0,20240102201600,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.122,136.658,6.0,3.7,2024/01/02 20:16:00,18
0,20240102205200,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.45,137.27,13.0,3.6,2024/01/02 20:52:00,11
0,20240102211300,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.305,136.93,17.0,4.4,2024/01/02 21:13:00,52
0,20240102220300,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.307,136.837,13.0,3.8,2024/01/02 22:03:00,7
0,20240102220400,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.148,136.717,5.0,3.2,2024/01/02 22:04:00,3
0,20240102221900,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.168,136.672,4.0,3.5,2024/01/02 22:19:00,11
0,20240102225000,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.477,137.002,5.0,3.1,2024/01/02 22:50:00,7
0,20240102231700,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.195,136.8,9.0,3.6,2024/01/02 23:17:00,15
0,20240103011300,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.205,136.713,3.0,3.3,2024/01/03 01:13:00,10
0,20240103012100,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.15,136.648,3.0,3.5,2024/01/03 01:21:00,8
0,20240103022100,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.482,137.303,12.0,4.9,2024/01/03 02:21:00,152
0,20240103023000,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.487,137.3,13.0,4.4,2024/01/03 02:30:00,68
0,20240103023100,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.485,137.3,12.0,3.5,2024/01/03 02:31:00,6
0,20240103025400,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.427,137.122,8.0,3.8,2024/01/03 02:54:00,17
0,20240103025800,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.485,137.305,12.0,3.1,2024/01/03 02:58:00,5
0,20240103031800,train,/public/home/test_bigmodel/seismogram/zb/team_pytorch/japan_data/japan_2024.hdf5,False,False,False,False,37.377,136.94,10.0,3.2,2024/01/03 03:18:00,5
